imei1,imei2,imei,sim,tipokit
352701641860413,352701641860421,IMEI1:352701641860413;IMEI2:352701641860421;BT:20232201A925;,89882390000702114748,OFENSOR
352701641594434,352701641594442,IMEI1:352701641594434;IMEI2:352701641594442;BT:202322017532;,89882390000656750364,VICTIMA
352701641670572,352701641670580,IMEI1:352701641670572;IMEI2:352701641670580;BT:202322018411;,89882390000656750638,VICTIMA
352701641855272,352701641855280,IMEI1:352701641855272;IMEI2:352701641855280;BT:20232201A824;,89882390000702114813,OFENSOR
352701641594111,352701641594129,IMEI1:352701641594111;IMEI2:352701641594129;BT:202322017522;,89882390000656750356,VICTIMA
352701641662777,352701641662785,IMEI1:352701641662777;IMEI2:352701641662785;BT:20232201828B;,89882390000656750703,VICTIMA
352701641863714,352701641863722,IMEI1:352701641863714;IMEI2:352701641863722;BT:20232201A9CA;,89882390000702114227,OFENSOR
352701641664054,352701641664062,IMEI1:352701641664054;IMEI2:352701641664062;BT:2023220182CB;,89882390000656750646,VICTIMA
352701641664070,352701641664088,IMEI1:352701641664070;IMEI2:352701641664088;BT:2023220182CC;,89882390000656750695,VICTIMA
352701641856692,352701641856700,IMEI1:352701641856692;IMEI2:352701641856700;BT:20232201A86B;,89882390000702114342,OFENSOR
352701641594152,352701641594160,IMEI1:352701641594152;IMEI2:352701641594160;BT:202322017524;,89882390000656750372,VICTIMA
352701641597213,352701641597221,IMEI1:352701641597213;IMEI2:352701641597221;BT:2023220175BD;,89882390000656750653,VICTIMA
352701641867095,352701641867103,IMEI1:352701641867095;IMEI2:352701641867103;BT:20232201AA73;,89882390000702114235,OFENSOR
352701641600173,352701641600181,IMEI1:352701641600173;IMEI2:352701641600181;BT:202322017651;,89882390000656750349,VICTIMA
352701641858938,352701641858946,IMEI1:352701641858938;IMEI2:352701641858946;BT:20232201A8DB;,89882390000702113898,OFENSOR
352701641595118,352701641595126,IMEI1:352701641595118;IMEI2:352701641595126;BT:202322017554;,89882390000656750380,VICTIMA
352701641891699,352701641891707,IMEI1:352701641891699;IMEI2:352701641891707;BT:20232201AF41;,89882390000702113849,OFENSOR
352701641659773,352701641659781,IMEI1:352701641659773;IMEI2:352701641659781;BT:2023220181F5;,89882390000656750687,VICTIMA
352701641600199,352701641600207,IMEI1:352701641600199;IMEI2:352701641600207;BT:202322017652;,89882390000656750331,VICTIMA
352701641859779,352701641859787,IMEI1:352701641859779;IMEI2:352701641859787;BT:20232201A905;,89882390000702113856,OFENSOR
352701641599474,352701641599482,IMEI1:352701641599474;IMEI2:352701641599482;BT:20232201762E;,89882390000656750398,VICTIMA
352701641858417,352701641858425,IMEI1:352701641858417;IMEI2:352701641858425;BT:20232201A8C1;,89882390000702113872,OFENSOR
352701641594418,352701641594426,IMEI1:352701641594418;IMEI2:352701641594426;BT:202322017531;,89882390000656750661,VICTIMA
352701641893778,352701641893786,IMEI1:352701641893778;IMEI2:352701641893786;BT:20232201AFA9;,89882390000702114136,OFENSOR
352701641673790,352701641673808,IMEI1:352701641673790;IMEI2:352701641673808;BT:2023220184B2;,89882390000656750679,VICTIMA
352701641854770,352701641854788,IMEI1:352701641854770;IMEI2:352701641854788;BT:20232201A80B;,89882390000702113906,OFENSOR
352701641595159,352701641595167,IMEI1:352701641595159;IMEI2:352701641595167;BT:202322017556;,89882390000656750406,VICTIMA
352701641862054,352701641862062,IMEI1:352701641862054;IMEI2:352701641862062;BT:20232201A977;,89882390000702113922,OFENSOR
352701641588733,352701641588741,IMEI1:352701641588733;IMEI2:352701641588741;BT:202322017415;,89882390000656750323,VICTIMA
352701641594095,352701641594103,IMEI1:352701641594095;IMEI2:352701641594103;BT:202322017521;,89882390000656750315,VICTIMA
352701641620973,352701641620981,IMEI1:352701641620973;IMEI2:352701641620981;BT:202322017A61;,89882390000656751990,VICTIMA
352701641608796,352701641608804,IMEI1:352701641608796;IMEI2:352701641608804;BT:202322017800;,89882390000656767384,VICTIMA
352701641599516,352701641599524,IMEI1:352701641599516;IMEI2:352701641599524;BT:202322017630;,89882390000656767418,VICTIMA
352701641608838,352701641608846,IMEI1:352701641608838;IMEI2:352701641608846;BT:202322017802;,89882390000656751966,VICTIMA
352701641596694,352701641596702,IMEI1:352701641596694;IMEI2:352701641596702;BT:2023220175A3;,89882390000656751982,VICTIMA
352701641595134,352701641595142,IMEI1:352701641595134;IMEI2:352701641595142;BT:202322017555;,89882390000656752089,VICTIMA
352701641891673,352701641891681,IMEI1:352701641891673;IMEI2:352701641891681;BT:20232201AF40;,89882390000702113880,OFENSOR
352701641596710,352701641596728,IMEI1:352701641596710;IMEI2:352701641596728;BT:2023220175A4;,89882390000656751974,VICTIMA
352701641608812,352701641608820,IMEI1:352701641608812;IMEI2:352701641608820;BT:202322017801;,89882390000656767392,VICTIMA
352701641617839,352701641617847,IMEI1:352701641617839;IMEI2:352701641617847;BT:2023220179C4;,89882390000656752675,VICTIMA
352701641891996,352701641892002,IMEI1:352701641891996;IMEI2:352701641892002;BT:20232201AF50;,89882390000702114789,OFENSOR
352701641617813,352701641617821,IMEI1:352701641617813;IMEI2:352701641617821;BT:2023220179C3;,89882390000656752683,VICTIMA
352701641862013,352701641862021,IMEI1:352701641862013;IMEI2:352701641862021;BT:20232201A975;,89882390000702113963,OFENSOR
352701641617797,352701641617805,IMEI1:352701641617797;IMEI2:352701641617805;BT:2023220179C2;,89882390000656752691,VICTIMA
352701641854796,352701641854804,IMEI1:352701641854796;IMEI2:352701641854804;BT:20232201A80C;,89882390000702114185,OFENSOR
352701641620932,352701641620940,IMEI1:352701641620932;IMEI2:352701641620940;BT:202322017A5F;,89882390000656752097,VICTIMA
352701641893398,352701641893406,IMEI1:352701641893398;IMEI2:352701641893406;BT:20232201AF96;,89882390000702114177,OFENSOR
352701641620957,352701641620965,IMEI1:352701641620957;IMEI2:352701641620965;BT:202322017A60;,89882390000656752105,VICTIMA
352701641596736,352701641596744,IMEI1:352701641596736;IMEI2:352701641596744;BT:2023220175A5;,89882390000656751958,VICTIMA
352701641600132,352701641600140,IMEI1:352701641600132;IMEI2:352701641600140;BT:20232201764F;,89882390000656751842,VICTIMA
352701641591059,352701641591067,IMEI1:352701641591059;IMEI2:352701641591067;BT:202322017489;,89882390000656767376,VICTIMA
352701641854275,352701641854283,IMEI1:352701641854275;IMEI2:352701641854283;BT:20232201A7F2;,89882390000702113930,OFENSOR
352701641591034,352701641591042,IMEI1:352701641591034;IMEI2:352701641591042;BT:202322017488;,89882390000656751685,VICTIMA
352701641891970,352701641891988,IMEI1:352701641891970;IMEI2:352701641891988;BT:20232201AF4F;,89882390000702114151,OFENSOR
352701641672156,352701641672164,IMEI1:352701641672156;IMEI2:352701641672164;BT:202322018460;,89882390000656751669,VICTIMA
352701641599490,352701641599508,IMEI1:352701641599490;IMEI2:352701641599508;BT:20232201762F;,89882390000656752667,VICTIMA
352701641856932,352701641856940,IMEI1:352701641856932;IMEI2:352701641856940;BT:20232201A877;,89882390000702114755,OFENSOR
352701641591018,352701641591026,IMEI1:352701641591018;IMEI2:352701641591026;BT:202322017487;,89882390000656751677,VICTIMA
352701641628034,352701641628042,IMEI1:352701641628034;IMEI2:352701641628042;BT:202322017BC2;,89882390000656751867,VICTIMA
352701641596991,352701641597007,IMEI1:352701641596991;IMEI2:352701641597007;BT:2023220175B2;,89882390000656752071,VICTIMA
352701641607715,352701641607723,IMEI1:352701641607715;IMEI2:352701641607723;BT:2023220177CA;,89882390000656751859,VICTIMA
352701641628075,352701641628083,IMEI1:352701641628075;IMEI2:352701641628083;BT:202322017BC4;,89882390000656750307,VICTIMA
352701641585499,352701641585507,IMEI1:352701641585499;IMEI2:352701641585507;BT:202322017373;,89882390000656751875,VICTIMA
352701641892192,352701641892200,IMEI1:352701641892192;IMEI2:352701641892200;BT:20232201AF5A;,89882390000702114169,OFENSOR
352701641599714,352701641599722,IMEI1:352701641599714;IMEI2:352701641599722;BT:20232201763A;,89882390000656767400,VICTIMA
352701641632333,352701641632341,IMEI1:352701641632333;IMEI2:352701641632341;BT:202322017C99;,89882390000656752048,VICTIMA
352701641854259,352701641854267,IMEI1:352701641854259;IMEI2:352701641854267;BT:20232201A7F1;,89882390000702113971,OFENSOR
352701641607772,352701641607780,IMEI1:352701641607772;IMEI2:352701641607780;BT:2023220177CD;,89882390000656750778,VICTIMA
352701641854812,352701641854820,IMEI1:352701641854812;IMEI2:352701641854820;BT:20232201A80D;,89882390000702114193,OFENSOR
352701641607798,352701641607806,IMEI1:352701641607798;IMEI2:352701641607806;BT:2023220177CE;,89882390000656750414,VICTIMA
352701641633919,352701641633927,IMEI1:352701641633919;IMEI2:352701641633927;BT:202322017CE8;,89882390000656750786,VICTIMA
352701641858318,352701641858326,IMEI1:352701641858318;IMEI2:352701641858326;BT:20232201A8BC;,89882390000702113989,OFENSOR
352701641585457,352701641585465,IMEI1:352701641585457;IMEI2:352701641585465;BT:202322017371;,89882390000656752022,VICTIMA
352701641858433,352701641858441,IMEI1:352701641858433;IMEI2:352701641858441;BT:20232201A8C2;,89882390000702113997,OFENSOR
352701641613093,352701641613101,IMEI1:352701641613093;IMEI2:352701641613101;BT:2023220178D7;,89882390000656752006,VICTIMA
352701641606097,352701641606105,IMEI1:352701641606097;IMEI2:352701641606105;BT:202322017779;,89882390000656752055,VICTIMA
352701641633893,352701641633901,IMEI1:352701641633893;IMEI2:352701641633901;BT:202322017CE7;,89882390000656752063,VICTIMA
352701641608457,352701641608465,IMEI1:352701641608457;IMEI2:352701641608465;BT:2023220177EF;,89882390000656750422,VICTIMA
352701641628059,352701641628067,IMEI1:352701641628059;IMEI2:352701641628067;BT:202322017BC3;,89882390000656750760,VICTIMA
352701641585473,352701641585481,IMEI1:352701641585473;IMEI2:352701641585481;BT:202322017372;,89882390000656752014,VICTIMA
352701641596934,352701641596942,IMEI1:352701641596934;IMEI2:352701641596942;BT:2023220175AF;,89882390000656750752,VICTIMA
352701641633935,352701641633943,IMEI1:352701641633935;IMEI2:352701641633943;BT:202322017CE9;,89882390000656752030,VICTIMA
352701641632358,352701641632366,IMEI1:352701641632358;IMEI2:352701641632366;BT:202322017C9A;,89882390000656750299,VICTIMA
352701641589178,352701641589186,IMEI1:352701641589178;IMEI2:352701641589186;BT:20232201742B;,89882390000656750554,VICTIMA
352701641592354,352701641592362,IMEI1:352701641592354;IMEI2:352701641592362;BT:2023220174CA;,89882390000656750547,VICTIMA
352701641845877,352701641845885,IMEI1:352701641845877;IMEI2:352701641845885;BT:20232201A64E;,89882390000702118723,OFENSOR
352701641613556,352701641613564,IMEI1:352701641613556;IMEI2:352701641613564;BT:2023220178EE;,89882390000656750539,VICTIMA
352701641850299,352701641850307,IMEI1:352701641850299;IMEI2:352701641850307;BT:20232201A72B;,89882390000702118624,OFENSOR
352701641587115,352701641587123,IMEI1:352701641587115;IMEI2:352701641587123;BT:2023220173C4;,89882390000656750562,VICTIMA
352701641590390,352701641590408,IMEI1:352701641590390;IMEI2:352701641590408;BT:202322017468;,89882390000656750463,VICTIMA
352701641845653,352701641845661,IMEI1:352701641845653;IMEI2:352701641845661;BT:20232201A643;,89882390000702118236,OFENSOR
352701641589194,352701641589202,IMEI1:352701641589194;IMEI2:352701641589202;BT:20232201742C;,89882390000656750802,VICTIMA
352701641858631,352701641858649,IMEI1:352701641858631;IMEI2:352701641858649;BT:20232201A8CC;,89882390000702118244,OFENSOR
352701641585978,352701641585986,IMEI1:352701641585978;IMEI2:352701641585986;BT:20232201738B;,89882390000656750521,VICTIMA
352701641849077,352701641849085,IMEI1:352701641849077;IMEI2:352701641849085;BT:20232201A6EE;,89882390000702118731,OFENSOR
352701641630691,352701641630709,IMEI1:352701641630691;IMEI2:352701641630709;BT:202322017C47;,89882390000656750588,VICTIMA
352701641605891,352701641605909,IMEI1:352701641605891;IMEI2:352701641605909;BT:20232201776F;,89882390000656750471,VICTIMA
352701641858672,352701641858680,IMEI1:352701641858672;IMEI2:352701641858680;BT:20232201A8CE;,89882390000702118616,OFENSOR
352701641632697,352701641632705,IMEI1:352701641632697;IMEI2:352701641632705;BT:202322017CAB;,89882390000656750570,VICTIMA
352701641849119,352701641849127,IMEI1:352701641849119;IMEI2:352701641849127;BT:20232201A6F0;,89882390000702118111,OFENSOR
352701641608531,352701641608549,IMEI1:352701641608531;IMEI2:352701641608549;BT:2023220177F3;,89882390000656750612,VICTIMA
352701641608499,352701641608507,IMEI1:352701641608499;IMEI2:352701641608507;BT:2023220177F1;,89882390000656750604,VICTIMA
352701641847931,352701641847949,IMEI1:352701641847931;IMEI2:352701641847949;BT:20232201A6B5;,89882390000702118293,OFENSOR
352701641588774,352701641588782,IMEI1:352701641588774;IMEI2:352701641588782;BT:202322017417;,89882390000656750851,VICTIMA
352701641608739,352701641608747,IMEI1:352701641608739;IMEI2:352701641608747;BT:2023220177FD;,89882390000656750489,VICTIMA
352701641850273,352701641850281,IMEI1:352701641850273;IMEI2:352701641850281;BT:20232201A72A;,89882390000702121792,OFENSOR
352701641590671,352701641590689,IMEI1:352701641590671;IMEI2:352701641590689;BT:202322017476;,89882390000656750430,VICTIMA
352701641819856,352701641819864,IMEI1:352701641819856;IMEI2:352701641819864;BT:20232201A139;,89882390000702118749,OFENSOR
352701641608937,352701641608945,IMEI1:352701641608937;IMEI2:352701641608945;BT:202322017807;,89882390000656750505,VICTIMA
352701641608770,352701641608788,IMEI1:352701641608770;IMEI2:352701641608788;BT:2023220177FF;,89882390000656750497,VICTIMA
352701641608515,352701641608523,IMEI1:352701641608515;IMEI2:352701641608523;BT:2023220177F2;,89882390000702208961,VICTIMA
352701641847915,352701641847923,IMEI1:352701641847915;IMEI2:352701641847923;BT:20232201A6B4;,89882390000702121784,OFENSOR
352701641587933,352701641587941,IMEI1:352701641587933;IMEI2:352701641587941;BT:2023220173ED;,89882390000656750455,VICTIMA
352701641846859,352701641846867,IMEI1:352701641846859;IMEI2:352701641846867;BT:20232201A67F;,89882390000702121800,OFENSOR
352701641585812,352701641585820,IMEI1:352701641585812;IMEI2:352701641585820;BT:202322017383;,89882390000656750448,VICTIMA
352701641849093,352701641849101,IMEI1:352701641849093;IMEI2:352701641849101;BT:20232201A6EF;,89882390000702118095,OFENSOR
352701641845851,352701641845869,IMEI1:352701641845851;IMEI2:352701641845869;BT:20232201A64D;,89882390000702118129,OFENSOR
352701641596074,352701641596082,IMEI1:352701641596074;IMEI2:352701641596082;BT:202322017584;,89882390000656751388,VICTIMA
352701641845638,352701641845646,IMEI1:352701641845638;IMEI2:352701641845646;BT:20232201A642;,89882390000702118277,OFENSOR
352701641589673,352701641589681,IMEI1:352701641589673;IMEI2:352701641589681;BT:202322017444;,89882390000656751321,VICTIMA
352701641819815,352701641819823,IMEI1:352701641819815;IMEI2:352701641819823;BT:20232201A137;,89882390000702118251,OFENSOR
352701641589657,352701641589665,IMEI1:352701641589657;IMEI2:352701641589665;BT:202322017443;,89882390000656751339,VICTIMA
352701641596090,352701641596108,IMEI1:352701641596090;IMEI2:352701641596108;BT:202322017585;,89882390000656751370,VICTIMA
352701641819831,352701641819849,IMEI1:352701641819831;IMEI2:352701641819849;BT:20232201A138;,89882390000702118103,OFENSOR
352701641602815,352701641602823,IMEI1:352701641602815;IMEI2:352701641602823;BT:2023220176D5;,89882390000656751354,VICTIMA
352701641846875,352701641846883,IMEI1:352701641846875;IMEI2:352701641846883;BT:20232201A680;,89882390000702118269,OFENSOR
352701641589210,352701641589228,IMEI1:352701641589210;IMEI2:352701641589228;BT:20232201742D;,89882390000656751297,VICTIMA
352701641608754,352701641608762,IMEI1:352701641608754;IMEI2:352701641608762;BT:2023220177FE;,89882390000656751313,VICTIMA
352701641605339,352701641605347,IMEI1:352701641605339;IMEI2:352701641605347;BT:202322017753;,89882390000656751305,VICTIMA
352701641596116,352701641596124,IMEI1:352701641596116;IMEI2:352701641596124;BT:202322017586;,89882390000656751362,VICTIMA
352701641601239,352701641601247,IMEI1:352701641601239;IMEI2:352701641601247;BT:202322017686;,89882390000656751347,VICTIMA
352701641605354,352701641605362,IMEI1:352701641605354;IMEI2:352701641605362;BT:202322017754;,89882390000656751396,VICTIMA
352701641604498,352701641604506,IMEI1:352701641604498;IMEI2:352701641604506;BT:202322017729;,89882390000656751487,VICTIMA
352701641597536,352701641597544,IMEI1:352701641597536;IMEI2:352701641597544;BT:2023220175CD;,89882390000656751404,VICTIMA
352701641601254,352701641601262,IMEI1:352701641601254;IMEI2:352701641601262;BT:202322017687;,89882390000656751479,VICTIMA
352701641633539,352701641633547,IMEI1:352701641633539;IMEI2:352701641633547;BT:202322017CD5;,89882390000656751412,VICTIMA
352701641594715,352701641594723,IMEI1:352701641594715;IMEI2:352701641594723;BT:202322017540;,89882390000656751461,VICTIMA
352701641632614,352701641632622,IMEI1:352701641632614;IMEI2:352701641632622;BT:202322017CA7;,89882390000656751420,VICTIMA
352701641630832,352701641630840,IMEI1:352701641630832;IMEI2:352701641630840;BT:202322017C4E;,89882390000656751453,VICTIMA
352701641848210,352701641848228,IMEI1:352701641848210;IMEI2:352701641848228;BT:20232201A6C3;,89882390000702118301,OFENSOR
352701641584112,352701641584120,IMEI1:352701641584112;IMEI2:352701641584120;BT:20232201732E;,89882390000656751446,VICTIMA
